dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,label,predicted
0.125,0.18518518518518517,0.56,0.19230769230769232,0.7916666666666666,0.125,0.72,0.391304347826087,0.5384615384615384,0.5416666666666666,0.16666666666666666,0.625,0.12,0.7391304347826086,0.92,0.6538461538461539,2,5
0.9166666666666666,0.07407407407407407,0.6,0.5,0.3333333333333333,0.3333333333333333,0.6,0.8695652173913043,0.11538461538461539,0.08333333333333333,0.5833333333333334,0.2916666666666667,0.44,0.30434782608695654,0.72,0.07692307692307693,2,2
0.4583333333333333,0.8888888888888888,0.08,0.9230769230769231,1.0,0.375,0.8,0.782608695652174,0.6923076923076923,0.8333333333333334,0.2916666666666667,0.9583333333333334,0.64,0.6521739130434783,0.4,0.23076923076923078,2,2
0.4166666666666667,0.07407407407407407,0.6,0.19230769230769232,0.5833333333333334,0.2916666666666667,0.52,0.34782608695652173,0.4230769230769231,0.75,0.3333333333333333,0.75,0.6,0.4782608695652174,0.68,0.8461538461538461,2,8
0.625,0.6666666666666666,0.24,0.15384615384615385,0.9166666666666666,0.75,0.64,0.34782608695652173,0.11538461538461539,0.2916666666666667,0.08333333333333333,0.8333333333333334,0.68,0.34782608695652173,0.8,0.3076923076923077,2,2
0.8333333333333334,0.18518518518518517,0.32,0.6538461538461539,0.5,0.16666666666666666,0.72,0.2608695652173913,0.23076923076923078,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.68,0.13043478260869565,0.92,0.15384615384615385,2,2
0.125,0.18518518518518517,0.48,0.11538461538461539,0.8333333333333334,0.875,0.88,0.21739130434782608,0.8076923076923077,0.875,0.20833333333333334,0.9583333333333334,0.84,0.391304347826087,0.84,0.07692307692307693,2,2
0.75,0.5185185185185185,0.2,0.9230769230769231,0.875,0.4583333333333333,0.68,0.043478260869565216,0.11538461538461539,0.08333333333333333,0.7916666666666666,0.4166666666666667,0.2,0.08695652173913043,0.92,0.34615384615384615,2,2
0.375,0.14814814814814814,0.36,0.2692307692307692,0.16666666666666666,0.5416666666666666,0.44,0.5217391304347826,0.7307692307692307,0.5416666666666666,0.5833333333333334,0.0,0.64,0.5217391304347826,0.56,0.8461538461538461,2,8
0.375,0.07407407407407407,0.32,0.23076923076923078,0.20833333333333334,0.375,0.4,0.391304347826087,0.6923076923076923,0.4583333333333333,0.7083333333333334,0.08333333333333333,0.64,0.391304347826087,0.52,0.8461538461538461,2,8
0.7083333333333334,0.14814814814814814,0.52,0.38461538461538464,0.9583333333333334,0.7083333333333334,0.48,0.5217391304347826,0.038461538461538464,0.7083333333333334,0.125,0.125,0.88,0.782608695652174,0.36,0.23076923076923078,2,6
0.375,0.1111111111111111,0.6,0.15384615384615385,0.6666666666666666,0.2916666666666667,0.48,0.6086956521739131,0.38461538461538464,0.7083333333333334,0.25,0.5416666666666666,0.4,0.43478260869565216,0.68,0.5769230769230769,2,7
0.3333333333333333,0.8518518518518519,0.68,0.3076923076923077,0.7083333333333334,0.0,0.28,0.08695652173913043,0.4230769230769231,0.16666666666666666,0.25,0.8333333333333334,0.92,0.8260869565217391,0.72,0.11538461538461539,2,2
0.9583333333333334,0.8148148148148148,0.24,0.9230769230769231,1.0,0.375,0.92,0.34782608695652173,0.15384615384615385,0.7083333333333334,0.08333333333333333,0.875,0.44,0.9130434782608695,0.4,0.19230769230769232,2,2
0.7083333333333334,0.4074074074074074,0.36,0.9615384615384616,0.6666666666666666,0.25,0.4,0.17391304347826086,0.7307692307692307,0.16666666666666666,0.75,0.3333333333333333,0.64,0.5652173913043478,0.48,0.3076923076923077,2,6
0.2916666666666667,0.2962962962962963,0.48,0.8846153846153846,0.125,0.875,0.84,0.4782608695652174,0.6153846153846154,0.3333333333333333,0.3333333333333333,0.7916666666666666,0.84,0.5217391304347826,0.44,0.23076923076923078,2,2
0.2916666666666667,0.1111111111111111,0.92,0.9230769230769231,0.5,0.9583333333333334,0.64,0.43478260869565216,0.15384615384615385,0.4583333333333333,0.2916666666666667,0.25,0.88,0.6521739130434783,0.52,0.23076923076923078,2,2
0.4583333333333333,0.18518518518518517,0.44,0.3076923076923077,0.25,0.4583333333333333,0.4,0.6086956521739131,0.6923076923076923,0.5833333333333334,0.7083333333333334,0.25,0.56,0.5652173913043478,0.36,0.8076923076923077,2,8
0.20833333333333334,0.2962962962962963,0.48,0.11538461538461539,0.7083333333333334,0.08333333333333333,0.64,0.5217391304347826,0.5,0.7916666666666666,0.25,0.7916666666666666,0.4,0.4782608695652174,0.64,0.7307692307692307,2,8
0.5,0.1111111111111111,0.44,0.23076923076923078,0.3333333333333333,0.25,0.2,0.4782608695652174,0.6923076923076923,0.5,0.7083333333333334,0.16666666666666666,0.52,0.5652173913043478,0.32,0.8461538461538461,2,8
0.125,0.14814814814814814,0.64,0.34615384615384615,0.375,0.7083333333333334,0.88,0.6521739130434783,0.7307692307692307,0.375,0.5833333333333334,0.75,0.96,0.6521739130434783,0.44,0.07692307692307693,2,2
0.4166666666666667,0.2222222222222222,0.4,0.38461538461538464,0.25,0.5,0.48,0.5217391304347826,0.6538461538461539,0.4583333333333333,0.7916666666666666,0.25,0.6,0.5217391304347826,0.36,0.8076923076923077,2,8
0.3333333333333333,0.037037037037037035,0.32,0.3076923076923077,0.20833333333333334,0.5416666666666666,0.44,0.5217391304347826,0.6538461538461539,0.5416666666666666,0.5,0.16666666666666666,0.56,0.4782608695652174,0.44,0.8076923076923077,2,8
0.9166666666666666,0.18518518518518517,0.88,0.9230769230769231,0.20833333333333334,0.75,0.16,0.8695652173913043,0.11538461538461539,0.20833333333333334,0.875,0.4166666666666667,0.64,0.13043478260869565,0.12,0.3076923076923077,2,8
0.25,0.4444444444444444,0.84,0.7307692307692307,0.08333333333333333,0.125,0.2,0.043478260869565216,0.4230769230769231,0.8333333333333334,0.08333333333333333,0.5416666666666666,0.88,0.5652173913043478,0.92,0.9615384615384616,2,8
0.5416666666666666,0.14814814814814814,0.52,0.4230769230769231,0.125,0.041666666666666664,0.36,0.6521739130434783,0.8461538461538461,0.4583333333333333,0.3333333333333333,0.8333333333333334,0.6,0.2608695652173913,0.28,0.46153846153846156,2,8
0.9166666666666666,0.18518518518518517,0.88,0.9230769230769231,0.20833333333333334,0.75,0.16,0.43478260869565216,0.11538461538461539,0.75,0.20833333333333334,0.625,0.48,0.2608695652173913,0.08,0.9230769230769231,2,8
0.7916666666666666,0.2222222222222222,0.92,0.6153846153846154,0.16666666666666666,0.4583333333333333,0.4,0.34782608695652173,0.2692307692307692,0.16666666666666666,0.4583333333333333,0.8333333333333334,0.16,0.2608695652173913,0.88,0.46153846153846156,2,0
0.8333333333333334,0.18518518518518517,0.28,0.5769230769230769,0.5416666666666666,0.7083333333333334,0.28,0.043478260869565216,0.3076923076923077,0.9583333333333334,0.9583333333333334,0.25,1.0,0.6521739130434783,0.84,0.8461538461538461,2,0
0.041666666666666664,0.8518518518518519,0.36,0.23076923076923078,0.16666666666666666,0.5416666666666666,0.72,0.9130434782608695,0.5769230769230769,0.375,0.041666666666666664,0.6666666666666666,0.96,0.43478260869565216,0.72,0.19230769230769232,2,0
0.6666666666666666,0.6296296296296297,0.6,0.6538461538461539,0.3333333333333333,0.16666666666666666,0.32,0.782608695652174,0.2692307692307692,1.0,0.5416666666666666,0.125,0.6,0.6521739130434783,0.92,0.9230769230769231,2,8
0.16666666666666666,0.8148148148148148,0.8,0.19230769230769232,0.9583333333333334,0.625,0.92,0.08695652173913043,0.07692307692307693,0.6666666666666666,0.75,0.4583333333333333,0.2,0.6956521739130435,0.24,0.11538461538461539,2,9
0.16666666666666666,0.8518518518518519,0.32,0.11538461538461539,0.4583333333333333,0.8333333333333334,0.52,0.8695652173913043,0.11538461538461539,0.20833333333333334,0.875,0.4166666666666667,0.64,0.13043478260869565,0.12,0.3076923076923077,2,7
0.75,0.2962962962962963,0.36,0.34615384615384615,0.6666666666666666,0.041666666666666664,0.24,0.6956521739130435,0.8846153846153846,0.75,0.4583333333333333,0.9166666666666666,0.52,0.6521739130434783,0.36,0.4230769230769231,3,8
0.08333333333333333,0.6666666666666666,0.2,0.8076923076923077,0.4583333333333333,0.9583333333333334,0.16,0.17391304347826086,0.6923076923076923,0.5833333333333334,0.125,0.3333333333333333,0.92,0.21739130434782608,0.8,0.11538461538461539,3,1
0.5833333333333334,0.7777777777777778,0.76,0.8076923076923077,0.75,0.125,0.52,0.2608695652173913,0.5,0.08333333333333333,0.75,0.5833333333333334,0.44,0.6521739130434783,0.12,0.7307692307692307,3,8
0.9166666666666666,0.3333333333333333,0.24,0.5,0.7916666666666666,0.5416666666666666,0.84,0.7391304347826086,0.5769230769230769,0.4166666666666667,0.9166666666666666,0.125,0.28,0.6086956521739131,0.92,0.5384615384615384,3,8
0.375,0.25925925925925924,0.32,0.38461538461538464,0.25,0.4583333333333333,0.64,0.6086956521739131,0.7307692307692307,0.5833333333333334,0.7916666666666666,0.25,0.72,0.5652173913043478,0.32,0.7692307692307693,3,8
0.6666666666666666,0.14814814814814814,1.0,0.11538461538461539,0.8333333333333334,0.2916666666666667,0.48,0.30434782608695654,0.8076923076923077,0.375,0.4583333333333333,0.75,0.12,0.391304347826087,0.64,0.6923076923076923,3,8
0.5,0.3333333333333333,0.64,0.38461538461538464,0.9583333333333334,0.75,0.44,0.6086956521739131,0.07692307692307693,0.2916666666666667,0.4583333333333333,0.375,0.24,0.2608695652173913,0.84,0.07692307692307693,3,3
0.5833333333333334,0.37037037037037035,0.64,0.9615384615384616,0.5833333333333334,0.7083333333333334,0.6,0.5652173913043478,0.8461538461538461,0.5833333333333334,0.6666666666666666,0.8333333333333334,0.12,0.34782608695652173,0.44,0.9615384615384616,3,3
0.6666666666666666,0.2222222222222222,0.92,0.3076923076923077,0.9166666666666666,0.4583333333333333,0.48,0.9565217391304348,0.8461538461538461,0.5,0.7916666666666666,0.16666666666666666,0.4,0.5217391304347826,0.08,0.5,3,3
0.4583333333333333,0.07407407407407407,0.44,0.6538461538461539,0.625,0.3333333333333333,0.72,0.43478260869565216,0.8461538461538461,0.9166666666666666,0.625,0.3333333333333333,0.88,0.30434782608695654,0.32,0.4230769230769231,3,3
0.20833333333333334,0.18518518518518517,0.2,0.7307692307692307,0.5416666666666666,0.2916666666666667,0.2,0.17391304347826086,0.8461538461538461,0.4166666666666667,0.75,0.4166666666666667,0.48,0.08695652173913043,0.92,0.07692307692307693,3,3
0.16666666666666666,0.9259259259259259,0.44,0.07692307692307693,0.5,0.875,0.44,0.08695652173913043,0.2692307692307692,0.5416666666666666,0.4166666666666667,0.9166666666666666,0.2,0.34782608695652173,0.4,0.07692307692307693,3,3
0.4583333333333333,0.1111111111111111,0.48,0.07692307692307693,0.6666666666666666,0.625,0.4,0.9130434782608695,0.8076923076923077,0.25,0.75,0.5416666666666666,0.96,0.34782608695652173,0.64,0.5384615384615384,3,8
0.7083333333333334,0.6296296296296297,0.44,0.6538461538461539,0.9583333333333334,0.5416666666666666,0.88,0.6086956521739131,0.9230769230769231,0.625,0.4583333333333333,0.125,0.16,0.13043478260869565,0.24,0.34615384615384615,3,5
0.75,0.2962962962962963,0.36,0.46153846153846156,0.75,0.875,0.6,0.6086956521739131,0.23076923076923078,0.6666666666666666,0.9166666666666666,0.5833333333333334,0.68,0.0,0.24,0.07692307692307693,3,3
0.625,1.0,0.24,0.2692307692307692,0.4166666666666667,0.125,1.0,1.0,0.8846153846153846,1.0,0.625,0.8333333333333334,0.08,0.08695652173913043,0.0,0.3076923076923077,3,3
0.25,0.25925925925925924,0.52,0.23076923076923078,0.625,0.2916666666666667,0.32,0.43478260869565216,0.5,0.5416666666666666,0.375,0.75,0.2,0.7391304347826086,0.04,0.5769230769230769,3,5
0.2916666666666667,0.18518518518518517,0.6,0.19230769230769232,0.6666666666666666,0.25,0.32,0.4782608695652174,0.5384615384615384,0.4583333333333333,0.5416666666666666,0.625,0.56,0.7391304347826086,0.2,0.8076923076923077,3,8
0.4166666666666667,0.7037037037037037,0.28,0.38461538461538464,0.9166666666666666,0.7916666666666666,0.56,0.17391304347826086,0.3076923076923077,0.3333333333333333,0.5833333333333334,0.5833333333333334,0.6,0.30434782608695654,0.52,0.07692307692307693,3,3
0.20833333333333334,0.25925925925925924,0.56,0.15384615384615385,0.7083333333333334,0.125,0.24,0.5217391304347826,0.46153846153846156,0.5833333333333334,0.4166666666666667,0.75,0.36,0.782608695652174,0.12,0.7692307692307693,3,8
0.875,0.07407407407407407,0.24,0.8076923076923077,0.6666666666666666,0.125,0.76,0.6086956521739131,0.38461538461538464,0.16666666666666666,0.5416666666666666,0.2916666666666667,0.76,0.34782608695652173,0.68,0.23076923076923078,3,3
0.4166666666666667,0.48148148148148145,0.92,0.5384615384615384,0.7083333333333334,0.8333333333333334,0.04,0.6956521739130435,0.0,0.20833333333333334,0.4166666666666667,0.08333333333333333,0.76,0.043478260869565216,0.84,0.038461538461538464,3,9
0.625,0.6666666666666666,0.68,0.8461538461538461,0.5,0.375,0.44,0.6956521739130435,0.9230769230769231,0.75,0.3333333333333333,0.875,0.76,0.5217391304347826,0.24,0.34615384615384615,3,8
0.5833333333333334,0.1111111111111111,0.44,0.6538461538461539,0.75,0.2916666666666667,0.36,0.9565217391304348,0.6923076923076923,0.25,0.16666666666666666,0.7916666666666666,0.8,0.08695652173913043,0.12,0.07692307692307693,3,3
0.3333333333333333,0.6666666666666666,0.52,0.8076923076923077,0.125,0.7083333333333334,0.64,1.0,0.8846153846153846,0.75,0.9166666666666666,0.9166666666666666,1.0,0.4782608695652174,0.88,0.9230769230769231,3,7
0.4166666666666667,0.5185185185185185,0.8,0.34615384615384615,0.75,0.6666666666666666,0.92,0.6956521739130435,0.6923076923076923,0.5,0.375,0.3333333333333333,0.8,0.30434782608695654,0.32,0.15384615384615385,3,5
0.2916666666666667,0.1111111111111111,0.24,0.9230769230769231,0.6666666666666666,0.7916666666666666,0.84,0.6956521739130435,0.7307692307692307,0.875,0.08333333333333333,0.375,0.8,0.9565217391304348,0.52,0.15384615384615385,3,3
0.4166666666666667,0.37037037037037035,0.28,0.8076923076923077,0.7083333333333334,0.125,0.72,0.8260869565217391,0.8076923076923077,0.25,0.5416666666666666,0.25,0.48,0.391304347826087,0.36,0.6538461538461539,3,8
0.08333333333333333,0.18518518518518517,0.12,0.8461538461538461,0.7083333333333334,0.041666666666666664,0.28,0.0,0.5769230769230769,1.0,0.7083333333333334,0.75,0.84,1.0,0.56,0.07692307692307693,3,3
0.6666666666666666,0.9259259259259259,1.0,0.4230769230769231,0.20833333333333334,0.4583333333333333,0.64,0.782608695652174,0.9230769230769231,0.6666666666666666,0.4583333333333333,0.25,0.6,0.13043478260869565,0.56,0.3076923076923077,3,3
0.4166666666666667,0.8148148148148148,0.96,0.19230769230769232,0.7083333333333334,0.0,0.12,1.0,0.8846153846153846,0.2916666666666667,0.375,0.4166666666666667,0.48,0.21739130434782608,0.36,0.8076923076923077,3,3
0.5,0.18518518518518517,0.44,0.2692307692307692,0.25,0.5,0.52,0.5217391304347826,0.8076923076923077,0.5416666666666666,0.5833333333333334,0.25,0.64,0.43478260869565216,0.52,0.8846153846153846,3,8
0.4583333333333333,0.3333333333333333,0.36,0.4230769230769231,0.25,0.5,0.6,0.5652173913043478,0.8076923076923077,0.5833333333333334,0.75,0.20833333333333334,0.68,0.4782608695652174,0.28,0.8461538461538461,3,8
1.0,0.7037037037037037,0.52,0.19230769230769232,0.625,0.75,0.48,0.043478260869565216,1.0,0.20833333333333334,0.9583333333333334,0.5416666666666666,0.16,0.21739130434782608,1.0,1.0,3,5
0.041666666666666664,0.7037037037037037,0.88,0.6923076923076923,0.125,0.20833333333333334,0.04,0.2608695652173913,0.8846153846153846,0.9583333333333334,0.4583333333333333,0.7916666666666666,0.84,0.043478260869565216,0.2,0.4230769230769231,3,3
0.5833333333333334,0.25925925925925924,0.12,0.23076923076923078,0.375,0.125,0.72,0.6521739130434783,0.8846153846153846,0.4583333333333333,0.7083333333333334,0.16666666666666666,0.28,0.5652173913043478,0.16,0.4230769230769231,3,3
0.25,0.7037037037037037,0.52,0.38461538461538464,0.5416666666666666,0.5,0.64,0.6956521739130435,0.46153846153846156,0.5833333333333334,0.7083333333333334,0.9583333333333334,0.56,0.21739130434782608,0.44,0.07692307692307693,3,9
0.041666666666666664,0.5185185185185185,0.28,0.5769230769230769,0.125,0.6666666666666666,0.36,0.8695652173913043,0.8846153846153846,0.08333333333333333,0.9166666666666666,0.5,0.88,0.08695652173913043,0.08,0.8076923076923077,3,3
0.4583333333333333,0.2222222222222222,0.6,0.8461538461538461,0.20833333333333334,0.4583333333333333,0.28,0.08695652173913043,0.8076923076923077,0.875,0.3333333333333333,0.9583333333333334,1.0,0.17391304347826086,0.12,0.34615384615384615,3,7
0.3333333333333333,0.5555555555555556,0.48,0.3076923076923077,0.08333333333333333,0.75,0.04,0.6956521739130435,0.8846153846153846,0.6666666666666666,0.8333333333333334,0.2916666666666667,0.24,0.5652173913043478,0.32,0.5769230769230769,3,7
0.625,0.8518518518518519,0.76,0.6153846153846154,1.0,0.16666666666666666,0.04,0.043478260869565216,0.8461538461538461,0.875,0.875,0.75,0.56,0.0,0.8,0.3076923076923077,3,3
0.9166666666666666,0.8888888888888888,0.12,0.34615384615384615,0.6666666666666666,0.5,0.44,0.30434782608695654,0.7692307692307693,0.5,0.6666666666666666,0.5,0.8,0.6086956521739131,0.28,0.07692307692307693,3,3
0.041666666666666664,0.14814814814814814,0.08,0.07692307692307693,0.875,0.08333333333333333,0.84,0.0,0.19230769230769232,0.041666666666666664,0.6666666666666666,0.20833333333333334,0.96,0.9130434782608695,0.92,0.15384615384615385,3,3
0.5833333333333334,0.1111111111111111,0.28,0.8461538461538461,0.5416666666666666,0.16666666666666666,0.16,0.8695652173913043,0.8846153846153846,0.2916666666666667,0.6666666666666666,0.08333333333333333,0.2,0.043478260869565216,0.88,0.34615384615384615,3,3
0.8333333333333334,0.37037037037037035,0.56,0.15384615384615385,0.875,0.5416666666666666,0.68,0.34782608695652173,0.07692307692307693,0.5,0.875,0.2916666666666667,0.92,0.6521739130434783,0.68,0.3076923076923077,3,0
0.625,0.3333333333333333,0.96,0.7692307692307693,0.7083333333333334,0.3333333333333333,0.84,0.6956521739130435,0.4230769230769231,0.25,0.7083333333333334,0.3333333333333333,0.24,0.9130434782608695,0.12,0.23076923076923078,3,3
0.4583333333333333,0.8888888888888888,0.8,0.3076923076923077,0.08333333333333333,0.6666666666666666,0.4,0.5217391304347826,0.7692307692307693,0.625,0.7083333333333334,0.125,0.52,0.34782608695652173,0.36,0.7307692307692307,3,8
0.20833333333333334,0.6666666666666666,0.76,0.7692307692307693,0.9583333333333334,0.041666666666666664,0.08,0.5217391304347826,0.34615384615384615,0.75,0.9583333333333334,0.75,0.68,0.43478260869565216,0.64,0.15384615384615385,3,9
0.625,0.37037037037037035,0.4,0.7692307692307693,0.8333333333333334,0.9166666666666666,0.64,0.391304347826087,0.34615384615384615,0.3333333333333333,0.6666666666666666,0.20833333333333334,0.12,0.5217391304347826,0.36,0.19230769230769232,3,8
0.3333333333333333,0.4444444444444444,0.24,0.5769230769230769,0.5833333333333334,0.75,0.52,0.17391304347826086,0.8846153846153846,0.9166666666666666,0.9583333333333334,0.8333333333333334,0.32,0.13043478260869565,0.28,0.46153846153846156,3,3
0.041666666666666664,0.4444444444444444,0.68,0.5769230769230769,0.625,0.041666666666666664,0.56,0.391304347826087,0.7692307692307693,0.75,0.7083333333333334,0.4583333333333333,0.2,0.08695652173913043,0.04,0.6153846153846154,4,3
0.5416666666666666,0.4444444444444444,1.0,0.9230769230769231,0.75,0.8333333333333334,0.52,0.17391304347826086,0.8076923076923077,0.2916666666666667,0.6666666666666666,0.08333333333333333,0.8,0.34782608695652173,0.44,0.8846153846153846,4,8
0.16666666666666666,0.14814814814814814,0.4,0.6538461538461539,0.4583333333333333,0.20833333333333334,0.88,0.2608695652173913,0.7692307692307693,0.875,0.08333333333333333,0.9583333333333334,0.84,0.782608695652174,0.88,0.11538461538461539,4,3
0.4583333333333333,0.4444444444444444,0.92,0.23076923076923078,0.9583333333333334,0.6666666666666666,0.52,0.21739130434782608,0.6153846153846154,0.125,0.6666666666666666,0.125,0.84,0.043478260869565216,0.16,0.19230769230769232,4,8
0.625,0.7037037037037037,0.76,0.2692307692307692,0.6666666666666666,0.7083333333333334,0.92,0.30434782608695654,0.6153846153846154,0.5833333333333334,0.875,0.4583333333333333,0.56,0.13043478260869565,0.68,0.23076923076923078,4,3
0.3333333333333333,0.37037037037037035,0.24,0.2692307692307692,0.7083333333333334,0.5833333333333334,0.84,0.5217391304347826,0.8846153846153846,0.375,0.16666666666666666,0.3333333333333333,0.56,0.13043478260869565,0.24,0.8076923076923077,4,3
0.8333333333333334,0.7777777777777778,0.24,0.46153846153846156,0.5416666666666666,0.20833333333333334,0.28,0.34782608695652173,0.2692307692307692,0.3333333333333333,0.6666666666666666,0.375,0.52,0.782608695652174,0.32,0.19230769230769232,4,6
0.2916666666666667,0.2962962962962963,0.92,0.34615384615384615,0.875,0.20833333333333334,0.16,0.34782608695652173,0.11538461538461539,0.6666666666666666,0.625,0.5416666666666666,0.24,0.13043478260869565,0.88,0.19230769230769232,4,8
0.4583333333333333,0.7777777777777778,0.36,0.7692307692307693,0.625,0.125,0.56,0.6956521739130435,0.7692307692307693,0.7083333333333334,0.625,0.375,0.68,0.4782608695652174,0.52,0.8076923076923077,4,8
0.8333333333333334,0.5925925925925926,0.96,0.3076923076923077,0.5416666666666666,0.875,0.72,0.2608695652173913,0.8461538461538461,0.3333333333333333,0.08333333333333333,0.3333333333333333,0.32,0.30434782608695654,0.6,0.11538461538461539,4,3
0.2916666666666667,0.4444444444444444,0.72,0.5384615384615384,0.625,0.2916666666666667,0.24,0.5217391304347826,0.6538461538461539,0.4583333333333333,0.9166666666666666,0.9583333333333334,0.0,0.34782608695652173,0.0,0.2692307692307692,4,8
0.3333333333333333,0.8888888888888888,0.32,0.2692307692307692,0.08333333333333333,0.7083333333333334,0.64,0.8260869565217391,0.8461538461538461,0.6666666666666666,0.9166666666666666,0.125,0.48,0.08695652173913043,0.32,0.19230769230769232,4,4
0.625,0.9259259259259259,0.56,0.3076923076923077,1.0,0.4166666666666667,0.76,0.4782608695652174,0.19230769230769232,0.2916666666666667,0.5833333333333334,0.8333333333333334,0.12,0.5217391304347826,0.08,0.15384615384615385,4,4
0.4583333333333333,0.7037037037037037,0.72,1.0,0.125,0.6666666666666666,0.68,0.21739130434782608,0.23076923076923078,0.5,1.0,0.7916666666666666,0.76,0.17391304347826086,0.24,0.11538461538461539,4,9
0.20833333333333334,0.1111111111111111,0.32,0.11538461538461539,0.3333333333333333,0.8333333333333334,0.48,0.43478260869565216,0.6538461538461539,0.625,0.5416666666666666,0.3333333333333333,0.2,0.043478260869565216,0.72,0.038461538461538464,4,1
0.25,0.2962962962962963,1.0,0.0,0.25,0.08333333333333333,0.2,0.0,0.2692307692307692,0.875,0.75,0.9583333333333334,0.4,0.21739130434782608,0.56,0.23076923076923078,4,9
0.08333333333333333,0.7037037037037037,0.28,0.8076923076923077,0.20833333333333334,0.8333333333333334,0.44,0.34782608695652173,0.8461538461538461,0.7083333333333334,0.5833333333333334,0.5416666666666666,0.92,0.13043478260869565,0.52,0.23076923076923078,4,4
0.7916666666666666,0.9259259259259259,0.72,0.15384615384615385,0.375,0.2916666666666667,0.84,0.8260869565217391,0.5,0.125,0.7083333333333334,0.625,0.08,0.782608695652174,0.52,0.11538461538461539,4,6
0.08333333333333333,0.5925925925925926,0.44,0.38461538461538464,0.375,0.9166666666666666,0.08,0.2608695652173913,0.23076923076923078,0.875,0.375,0.5,0.72,0.8260869565217391,0.52,0.23076923076923078,4,7
0.8333333333333334,0.8148148148148148,0.56,0.34615384615384615,0.6666666666666666,0.75,0.88,0.13043478260869565,0.5,0.5833333333333334,0.5833333333333334,0.08333333333333333,0.92,0.8260869565217391,0.88,0.07692307692307693,4,4
0.08333333333333333,0.8888888888888888,0.56,1.0,0.2916666666666667,0.75,0.16,0.0,0.23076923076923078,0.7916666666666666,0.625,0.7916666666666666,0.88,0.2608695652173913,0.88,0.11538461538461539,4,4
0.7083333333333334,0.7037037037037037,0.0,0.2692307692307692,0.0,0.6666666666666666,0.16,0.6086956521739131,0.6153846153846154,0.9583333333333334,0.7916666666666666,0.16666666666666666,0.24,0.6086956521739131,0.8,0.9230769230769231,4,9
0.2916666666666667,0.4074074074074074,0.48,0.7692307692307693,0.3333333333333333,1.0,0.76,0.391304347826087,0.38461538461538464,0.25,0.8333333333333334,0.25,0.56,0.2608695652173913,0.48,0.07692307692307693,4,4
0.125,0.7037037037037037,0.96,0.8076923076923077,0.041666666666666664,0.6666666666666666,0.64,0.4782608695652174,0.3076923076923077,0.7083333333333334,0.8333333333333334,0.4583333333333333,0.96,0.4782608695652174,0.88,0.11538461538461539,4,4
0.7083333333333334,0.8888888888888888,0.32,0.8076923076923077,0.75,0.5833333333333334,0.84,0.4782608695652174,0.5384615384615384,0.8333333333333334,0.5,0.125,0.32,0.6086956521739131,0.32,0.11538461538461539,4,4
0.2916666666666667,0.6296296296296297,0.96,0.5769230769230769,0.20833333333333334,0.75,0.16,0.08695652173913043,0.46153846153846156,0.8333333333333334,0.6666666666666666,0.2916666666666667,0.12,1.0,0.32,0.07692307692307693,4,4
0.6666666666666666,0.8888888888888888,0.76,0.9230769230769231,0.4583333333333333,0.041666666666666664,0.76,0.6956521739130435,0.5,0.5416666666666666,0.5833333333333334,0.7916666666666666,0.96,0.782608695652174,0.48,0.038461538461538464,4,5
0.2916666666666667,0.14814814814814814,0.16,0.4230769230769231,0.2916666666666667,0.75,0.4,0.21739130434782608,0.38461538461538464,0.2916666666666667,0.20833333333333334,0.041666666666666664,0.08,0.6521739130434783,0.32,0.15384615384615385,4,2
0.20833333333333334,0.07407407407407407,0.08,0.8076923076923077,0.041666666666666664,0.9166666666666666,0.08,0.34782608695652173,0.2692307692307692,0.5,0.7916666666666666,0.8333333333333334,0.12,0.043478260869565216,0.56,0.19230769230769232,4,4
0.08333333333333333,0.6296296296296297,0.08,0.15384615384615385,0.08333333333333333,0.875,0.2,0.8695652173913043,0.11538461538461539,0.125,0.8333333333333334,0.4166666666666667,0.16,0.9565217391304348,0.8,0.11538461538461539,4,4
0.75,0.6296296296296297,0.92,0.11538461538461539,0.125,0.8333333333333334,0.68,0.391304347826087,0.3076923076923077,0.5416666666666666,0.875,0.75,0.36,0.782608695652174,0.84,0.07692307692307693,4,4
0.4166666666666667,0.2962962962962963,0.44,0.38461538461538464,0.041666666666666664,0.75,0.8,0.6956521739130435,0.6153846153846154,0.041666666666666664,0.6666666666666666,0.8333333333333334,0.72,0.9565217391304348,0.92,0.11538461538461539,4,4
0.3333333333333333,0.2222222222222222,0.32,0.38461538461538464,0.25,0.5,0.4,0.5652173913043478,0.6538461538461539,0.5416666666666666,0.6666666666666666,0.041666666666666664,0.64,0.5652173913043478,0.48,0.8076923076923077,4,8
0.4583333333333333,0.1111111111111111,0.44,0.3076923076923077,0.20833333333333334,0.6666666666666666,0.48,0.5217391304347826,0.23076923076923078,0.4166666666666667,0.9166666666666666,0.20833333333333334,0.36,0.21739130434782608,0.56,0.07692307692307693,4,4
0.125,0.37037037037037035,0.4,0.23076923076923078,0.125,0.875,0.04,0.17391304347826086,0.23076923076923078,0.2916666666666667,0.5416666666666666,0.625,0.48,0.4782608695652174,0.92,0.23076923076923078,4,4
0.20833333333333334,0.37037037037037035,0.24,0.8846153846153846,0.20833333333333334,0.7083333333333334,0.08,0.21739130434782608,0.8076923076923077,0.625,0.6666666666666666,1.0,0.52,0.21739130434782608,0.48,0.23076923076923078,4,1
